Date,Exchange Rate (USD/INR),Exchange_Rate_Lag_1,Exchange_Rate_Lag_3,Exchange_Rate_MA_3,Exchange_Rate_Volatility_7,Exchange_Rate_Percent_Change,NIFTY,S&P500,NIFTY_Lag_1,SP500_Lag_1,NIFTY_Percent_Change,SP500_Percent_Change,Interest Rate USA,Interest Rate India,Inflation_Rate_India,Inflation_Rate_US,GDP Rate India,GDP Rate USA,GDP_India_Change,GDP_USA_Change,Exports,Imports,Unemployment_Rate_India,US_Unemployment_Rate,Dollar_Index,Dollar_Index_Percent_Change
2015-01-01,63.028,63.028,63.515,63.144666666666666,0.1281370855849526,0.0,8395.45,2058.2,8395.45,2058.2,-0.0020308619549876,-0.0182683898552132,0.11,8.75,5.19,-0.10536051565782631,4.06201920231798,3.6,0.5,8.087026647662292,1543.6,3653.9,2.174751721484161,0.11115056746506766,103.7607,0.0135677573493624
2015-01-02,63.27,63.028,63.378,63.10866666666667,0.1251872032045782,0.0038395633686616,8395.45,2058.2,8395.45,2058.2,-0.0020308619549876,-0.0182683898552132,0.11,8.75,5.37,0.0,4.06201920231798,3.6,0.5,8.087026647662292,1616.2,3316.4,2.174751721484161,0.11115056746506766,105.1685,0.0135677573493624
2015-01-03,63.27,63.27,63.028,63.18933333333334,0.11968060170747687,0.0,8395.45,2058.2,8395.45,2058.2,-0.0020308619549876,-0.0182683898552132,0.11,8.5,5.25,-0.10536051565782631,4.06201920231798,3.6,0.5,8.087026647662292,1816.5,4116.3,2.174751721484161,0.11115056746506766,107.3647,0.0208826787488649
2015-01-04,63.27,63.27,63.028,63.27,0.11019829878078476,0.0,8395.45,2058.2,8395.45,2058.2,-0.0020308619549876,-0.0182683898552132,0.12,8.5,4.87,-0.22314355131420976,4.0,2.5,0.5,8.087026647662292,1945.6,4120.3,2.174751721484161,0.11115056746506766,106.3523,-0.0094295424846341
2015-01-05,63.338,63.27,63.27,63.29266666666667,0.0957935380535978,0.0010747589694957,8378.4,2020.6,8395.45,2058.2,-0.0020308619549876,-0.0182683898552132,0.12,8.5,5.01,0.0,4.0,2.5,0.5,8.087026647662292,1788.3,4042.0,2.174751721484161,0.11115056746506766,105.4065,-0.0088930845877334
2015-01-06,63.568,63.338,63.27,63.392,0.11396950123741037,0.0036313113770563,8127.35,2002.6,8378.4,2020.6,-0.029963954931729,-0.00890824507572,0.13,8.25,5.4,0.09531017980432487,4.0,2.5,0.5,8.087026647662292,2315.1,3786.0,2.174751721484161,0.11115056746506766,106.179,0.007328770047388
2015-01-07,63.273,63.568,63.27,63.393,0.10295849169557574,-0.004640699723131,8102.1,2025.9,8127.35,2002.6,-0.0031067937273526,0.0116348746629382,0.13,8.25,3.69,0.18232155679395465,3.9496835316263,1.6,0.4000000000000003,8.07465169527454,1872.2,4102.4,2.174751721484161,0.11115056746506766,108.1236,0.0183143559460909
2015-01-08,62.668,63.273,63.338,63.16966666666667,0.1398667828610168,-0.0095617403947971,8234.6,2062.1,8102.1,2025.9,0.0163537848212191,0.0178686016091613,0.14,8.25,3.74,0.18232155679395465,3.9496835316263,1.6,0.4000000000000003,8.07465169527454,1875.1,3805.6,2.174751721484161,0.11115056746506766,109.9768,0.0171396438890307
2015-01-09,62.11,62.668,63.568,62.68366666666666,0.1774077421398264,-0.0089040658709389,8284.5,2044.8,8234.6,2062.1,0.0060597964685593,-0.0083895058435574,0.14,8.25,4.41,0.0,3.9496835316263,1.6,0.4000000000000003,8.07465169527454,1725.7,3672.8,2.174751721484161,0.11115056746506766,110.8513,0.0079516770809844
2015-01-10,62.11,62.11,63.273,62.296,0.18677166428314887,0.0,8284.5,2044.8,8234.6,2062.1,0.0060597964685593,-0.0083895058435574,0.12,7.75,5.0,0.18232155679395465,4.049691346263318,0.7,-0.7999999999999998,8.07465169527454,1829.5,3878.9,2.174751721484161,0.11115056746506766,109.9036,-0.0085492908066933
2015-01-11,62.11,62.11,62.668,62.11,0.18973542640885696,0.0,8284.5,2044.8,8234.6,2062.1,0.0060597964685593,-0.0083895058435574,0.12,7.75,5.41,0.4054651081081644,4.049691346263318,0.7,-0.7999999999999998,8.07465169527454,1580.2,3273.5,2.174751721484161,0.11115056746506766,111.6916,0.016268802841763
2015-01-12,62.068,62.11,62.11,62.096,0.188474534874573,-0.0006762196103686,8323.0,2028.3,8284.5,2044.8,0.0046472327841149,-0.0080692488262911,0.24,7.75,5.61,0.5306282510621704,4.049691346263318,0.7,-0.7999999999999998,8.07465169527454,1544.8,3014.5,2.174751721484161,0.11115056746506766,112.7857,0.0097957232235907
2015-01-13,61.973,62.068,62.11,62.05033333333333,0.17401186445618036,-0.0015305793645679,8299.4,2023.0,8323.0,2028.3,-0.0028355160398895,-0.0026130256865355,0.24,7.75,5.61,0.5306282510621704,4.049691346263318,0.7,-0.7999999999999998,8.07465169527454,1544.8,3014.5,2.174751721484161,0.11115056746506766,112.7857,0.0097957232235907
2015-01-14,62.088,61.973,62.11,62.043000000000006,0.1278567033053466,0.0018556468139352,8277.55,2011.3,8299.4,2023.0,-0.002632720437622,-0.0057834898665348,0.24,7.75,5.61,0.5306282510621704,4.049691346263318,0.7,-0.7999999999999998,8.07465169527454,1544.8,3014.5,2.174751721484161,0.11115056746506766,112.7857,0.0097957232235907
2015-01-15,62.055,62.088,62.068,62.03866666666666,0.04260314939558285,-0.0005315036722072,8494.15,1992.7,8277.55,2011.3,0.0261671629890487,-0.009247750211306,0.24,7.75,5.61,0.5306282510621704,4.049691346263318,0.7,-0.7999999999999998,8.07465169527454,1544.8,3014.5,2.174751721484161,0.11115056746506766,112.7857,0.0097957232235907
2015-01-16,61.61,62.055,61.973,61.91766666666667,0.11126196787731957,-0.0071710579324792,8513.8,2019.4,8494.15,1992.7,0.0023133568397073,0.0133989060069252,0.24,7.75,5.61,0.5306282510621704,4.049691346263318,0.7,-0.7999999999999998,8.07465169527454,1544.8,3014.5,2.174751721484161,0.11115056746506766,112.7857,0.0097957232235907
2015-01-17,61.61,61.61,62.088,61.75833333333333,0.1261367726574505,0.0,8513.8,2019.4,8494.15,1992.7,0.0023133568397073,0.0133989060069252,0.24,7.75,5.61,0.5306282510621704,4.049691346263318,0.7,-0.7999999999999998,8.07465169527454,1544.8,3014.5,2.174751721484161,0.11115056746506766,112.7857,0.0097957232235907
2015-01-18,61.61,61.61,62.055,61.61,0.1298895869319376,0.0,8513.8,2019.4,8494.15,1992.7,0.0023133568397073,0.0133989060069252,0.24,7.75,5.61,0.5306282510621704,4.049691346263318,0.7,-0.7999999999999998,8.07465169527454,1544.8,3014.5,2.174751721484161,0.11115056746506766,112.7857,0.0097957232235907
