Date,Exchange Rate (USD/INR),Exchange_Rate_Lag_1,Exchange_Rate_Lag_3,Exchange_Rate_Lag_7,Exchange_Rate_MA_3,Exchange_Rate_MA_7,Exchange_Rate_Volatility_7,Exchange_Rate_Percent_Change,NIFTY,S&P500,NIFTY_Lag_1,SP500_Lag_1,NIFTY_Lag_3,SP500_Lag_3,NIFTY_Lag_7,SP500_Lag_7,NIFTY_MA_3,SP500_MA_3,NIFTY_MA_7,SP500_MA_7,NIFTY_Percent_Change,SP500_Percent_Change,Interest Rate USA,Interest Rate India,Interest_Rate_India_Change,Interest_Rate_US_Change,Inflation_Rate_India,Inflation_Rate_US,Inflation_India_Change,Inflation_USA_Change,GDP Rate India,GDP Rate USA,GDP_India_Change,GDP_USA_Change,Exports,Imports,Balance,Exports_Percent_Change,Imports_Percent_Change,Trade_Balance_Percent_Change,Unemployment_Rate_India,US_Unemployment_Rate,Unemployment_India_Change,Unemployment_USA_Change,Dollar_Index,Dollar_Index_Percent_Change
2023-03-28,82.139,82.16,82.315,82.652,82.20466666666665,82.27785714285713,0.11835318410165699,-0.0002555988315482427,16951.7,3971.27,16985.7,3977.53,17076.9,3948.72,17100.05,3916.64,16960.816666666666,3973.263333333334,17029.59285714286,3965.702857142857,-0.0020016837692883316,-0.0015738410521103363,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.06,3.5,0.6100000000000003,-0.10000000000000009,120.1585,-0.011341411538388746
2023-03-29,82.158,82.139,82.315,82.485,82.15233333333333,82.23114285714284,0.08188086581750306,0.00023131520958385998,17080.7,4027.81,16951.7,3971.27,16945.05,3970.99,16988.4,3951.57,17006.033333333333,3992.2033333333334,17042.77857142857,3976.594285714286,0.0076098562386073265,0.014237259113583312,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.06,3.5,0.6100000000000003,-0.10000000000000009,120.1585,-0.011341411538388746
2023-03-30,82.06,82.158,82.16,82.216,82.11900000000001,82.20885714285714,0.10473049310986242,-0.0011928235838262191,17080.7,4027.81,16951.7,3971.27,16945.05,3970.99,16988.4,3951.57,17006.033333333333,3992.2033333333334,17042.77857142857,3976.594285714286,0.0076098562386073265,0.014237259113583312,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.06,3.5,0.6100000000000003,-0.10000000000000009,120.1585,-0.011341411538388746
2023-03-31,82.14,82.06,82.139,82.315,82.11933333333333,82.18385714285715,0.0956650903955086,0.0009748964172555663,17359.75,4109.31,17080.7,4027.81,16985.7,3977.53,17107.5,4002.87,17130.716666666667,4036.1299999999997,17078.81428571429,3991.8,0.016337152458622883,0.020234320884053636,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.06,3.5,0.6100000000000003,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-01,82.14,82.14,82.158,82.315,82.11333333333333,82.15885714285714,0.07666035168451772,0.0,17359.75,4109.31,17080.7,4027.81,16985.7,3977.53,17107.5,4002.87,17130.716666666667,4036.1299999999997,17078.81428571429,3991.8,0.016337152458622883,0.020234320884053636,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-02,82.14,82.14,82.06,82.315,82.14,82.13385714285714,0.033815324737076116,0.0,17359.75,4109.31,17080.7,4027.81,16985.7,3977.53,17107.5,4002.87,17130.716666666667,4036.1299999999997,17078.81428571429,3991.8,0.016337152458622883,0.020234320884053636,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-03,82.16,82.14,82.14,82.16,82.14666666666666,82.13385714285714,0.033815324737076116,0.00024348672997320797,17398.05,4124.51,17359.75,4109.31,16951.7,3971.27,17151.9,3936.97,17279.5,4087.2100000000005,17113.97857142857,4018.5914285714284,0.0022062529702329137,0.0036989178231867648,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-04,82.07,82.16,82.14,82.139,82.12333333333333,82.124,0.04129568173473316,-0.0010954235637780085,17398.05,4124.51,17359.75,4109.31,16951.7,3971.27,17151.9,3936.97,17279.5,4087.2100000000005,17113.97857142857,4018.5914285714284,0.0022062529702329137,0.0036989178231867648,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-05,81.925,82.07,82.14,82.158,82.05166666666666,82.09071428571428,0.08258473280127969,-0.0017667844522967213,17557.05,4090.38,17398.05,4124.51,17080.7,4027.81,17076.9,3948.72,17438.283333333333,4108.066666666667,17182.571428571428,4038.828571428571,0.009138955227740997,-0.008274922354413072,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-06,81.8,81.925,82.16,82.06,81.93166666666666,82.05357142857143,0.13834480731464618,-0.0015257857796765473,17599.15,4105.02,17557.05,4090.38,17359.75,4109.31,16945.05,3970.99,17518.083333333332,4106.636666666666,17276.014285714286,4057.9757142857147,0.002397897141034555,0.003579129567424122,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-07,81.84,81.8,82.07,82.14,81.855,82.01071428571429,0.1528187535128943,0.0004889975550121939,17599.15,4105.02,17557.05,4090.38,17359.75,4109.31,16945.05,3970.99,17518.083333333332,4106.636666666666,17276.014285714286,4057.9757142857147,0.002397897141034555,0.003579129567424122,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-08,81.84,81.84,81.925,82.14,81.82666666666667,81.96785714285714,0.1525848709860474,0.0,17599.15,4105.02,17557.05,4090.38,17359.75,4109.31,16945.05,3970.99,17518.083333333332,4106.636666666666,17276.014285714286,4057.9757142857147,0.002397897141034555,0.003579129567424122,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-09,81.84,81.84,81.8,82.14,81.84,81.925,0.13756816491001295,0.0,17599.15,4105.02,17557.05,4090.38,17359.75,4109.31,16945.05,3970.99,17518.083333333332,4106.636666666666,17276.014285714286,4057.9757142857147,0.002397897141034555,0.003579129567424122,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-10,81.945,81.84,81.84,82.16,81.875,81.89428571428572,0.09320356623343036,0.0012829912023459844,17624.05,4109.11,17599.15,4105.02,17398.05,4124.51,16985.7,3977.53,17593.416666666668,4101.503333333333,17367.207142857143,4076.772857142857,0.0014148410576646508,0.0009963410653295313,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-11,82.01,81.945,81.84,82.07,81.93166666666667,81.88571428571427,0.07541156912990649,0.000793214961254618,17722.3,4108.94,17624.05,4109.11,17557.05,4090.38,16951.7,3971.27,17648.5,4107.69,17477.292857142857,4096.44,0.005574768569085897,-4.137148920324574e-05,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-12,81.91,82.01,81.84,81.925,81.955,81.88357142857144,0.07431432596982966,-0.0012193634922571528,17812.4,4091.95,17722.3,4108.94,17599.15,4105.02,17080.7,4027.81,17719.583333333332,4103.333333333333,17581.821428571428,4105.602857142857,0.005083990227002344,-0.004134886369720592,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-13,81.63,81.91,81.945,81.8,81.85000000000001,81.85928571428572,0.1199454240838271,-0.0034183860334513483,17828.0,4146.22,17812.4,4091.95,17624.05,4109.11,17359.75,4109.31,17787.566666666666,4115.703333333333,17648.714285714286,4110.875714285715,0.0008757943904245113,0.013262625398648753,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-14,81.8,81.63,82.01,81.84,81.78,81.85357142857141,0.12195334781942853,0.002082567683449721,17828.0,4146.22,17812.4,4091.95,17624.05,4109.11,17359.75,4109.31,17787.566666666666,4115.703333333333,17648.714285714286,4110.875714285715,0.0008757943904245113,0.013262625398648753,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-15,81.8,81.8,81.91,81.84,81.74333333333334,81.84785714285714,0.12362096445948531,0.0,17828.0,4146.22,17812.4,4091.95,17624.05,4109.11,17359.75,4109.31,17787.566666666666,4115.703333333333,17648.714285714286,4110.875714285715,0.0008757943904245113,0.013262625398648753,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-16,81.8,81.8,81.63,81.84,81.8,81.84214285714286,0.12496189894215592,0.0,17828.0,4146.22,17812.4,4091.95,17624.05,4109.11,17359.75,4109.31,17787.566666666666,4115.703333333333,17648.714285714286,4110.875714285715,0.0008757943904245113,0.013262625398648753,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-17,81.96,81.8,81.8,81.945,81.85333333333334,81.8442857142857,0.12712948028941617,0.0019559902200487755,17706.85,4151.32,17828.0,4146.22,17722.3,4108.94,17398.05,4124.51,17782.416666666668,4129.829999999999,17692.82857142857,4114.705714285715,-0.006795490240071866,0.0012300360328201254,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-18,82.06,81.96,81.8,82.01,81.94,81.85142857142856,0.13885586907906022,0.0012201073694486642,17660.15,4154.87,17706.85,4151.32,17812.4,4091.95,17557.05,4090.38,17731.666666666668,4150.803333333333,17707.557142857146,4123.918571428571,-0.0026373973914048943,0.0008551496873283604,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-19,82.279,82.06,81.8,81.91,82.09966666666666,81.90414285714284,0.21432874170426094,0.002668778942237271,17618.75,4154.52,17660.15,4154.87,17828.0,4146.22,17599.15,4105.02,17661.916666666668,4153.57,17710.35714285714,4130.99,-0.002344260949086019,-8.423849602978706e-05,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-20,82.1,82.279,81.96,81.63,82.14633333333335,81.97128571428571,0.1858625964485394,-0.002175524738997847,17624.45,4129.79,17618.75,4154.52,17706.85,4151.32,17624.05,4109.11,17634.45,4146.3933333333325,17710.414285714283,4133.944285714286,0.000323518978361248,-0.005952552882162232,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-21,82.01,82.1,82.06,81.8,82.12966666666667,82.00128571428571,0.16986731515679382,-0.0010962241169304443,17624.05,4133.52,17624.45,4129.79,17660.15,4154.87,17722.3,4108.94,17622.416666666668,4139.276666666667,17696.378571428573,4137.455714285715,-2.2695743697065396e-05,0.0009031936248575789,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-22,82.01,82.01,82.279,81.8,82.04,82.0312857142857,0.14513753738630955,0.0,17624.05,4133.52,17624.45,4129.79,17660.15,4154.87,17722.3,4108.94,17622.416666666668,4139.276666666667,17696.378571428573,4137.455714285715,-2.2695743697065396e-05,0.0009031936248575789,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-23,82.01,82.01,82.1,81.8,82.01,82.06128571428573,0.10571142208175653,0.0,17624.05,4133.52,17624.45,4129.79,17660.15,4154.87,17722.3,4108.94,17622.416666666668,4139.276666666667,17696.378571428573,4137.455714285715,-2.2695743697065396e-05,0.0009031936248575789,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-24,81.93,82.01,82.01,81.96,81.98333333333333,82.057,0.11097897697301708,-0.0009754907938056556,17743.4,4137.04,17624.05,4133.52,17618.75,4154.52,17812.4,4091.95,17663.966666666667,4133.45,17686.52142857143,4143.897142857143,0.006771996221073051,0.0008515744450250384,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-25,81.945,81.93,82.01,82.06,81.96166666666666,82.04057142857143,0.11870391334859981,0.00018308311973624924,17769.25,4071.63,17743.4,4137.04,17624.45,4129.79,17828.0,4146.22,17712.233333333334,4114.063333333333,17678.12857142857,4133.2414285714285,0.0014568797411995682,-0.015810821263512076,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-26,81.72,81.945,82.01,82.279,81.865,81.96071428571429,0.11959753937797205,-0.0027457440966500712,17813.6,4055.99,17769.25,4071.63,17624.05,4133.52,17706.85,4151.32,17775.416666666668,4088.2199999999993,17693.37857142857,4119.622857142857,0.002495884744713406,-0.003841213469789828,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-27,81.69,81.72,81.93,82.1,81.785,81.90214285714286,0.1388601557462303,-0.00036710719530108626,17915.05,4135.35,17813.6,4055.99,17743.4,4137.04,17660.15,4154.87,17832.63333333333,4087.6566666666663,17729.792857142857,4116.834285714286,0.00569508689989684,0.019566123190639217,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-28,81.7,81.69,81.945,82.01,81.70333333333333,81.85785714285714,0.14786979470879907,0.00012241400416224124,18065.0,4169.48,17915.05,4135.35,17769.25,4071.63,17618.75,4154.52,17931.216666666664,4120.2733333333335,17793.542857142857,4118.971428571428,0.008370057577288481,0.008253231286347917,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-29,81.7,81.7,81.72,82.01,81.69666666666667,81.81357142857142,0.140970277166455,0.0,18065.0,4169.48,17915.05,4135.35,17769.25,4071.63,17618.75,4154.52,17931.216666666664,4120.2733333333335,17793.542857142857,4118.971428571428,0.008370057577288481,0.008253231286347917,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-04-30,81.7,81.7,81.69,82.01,81.7,81.76928571428572,0.11534110900005139,0.0,18065.0,4169.48,17915.05,4135.35,17769.25,4071.63,17618.75,4154.52,17931.216666666664,4120.2733333333335,17793.542857142857,4118.971428571428,0.008370057577288481,0.008253231286347917,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,8.54,3.4,0.47999999999999865,-0.10000000000000009,120.1585,-0.011341411538388746
2023-05-01,81.75,81.7,81.7,81.93,81.71666666666668,81.74357142857143,0.09104551450284869,0.000611995104039087,18065.0,4169.48,17915.05,4135.35,17769.25,4071.63,17618.75,4154.52,17931.216666666664,4120.2733333333335,17793.542857142857,4118.971428571428,0.008370057577288481,0.008253231286347917,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,7.64,3.6,-0.8999999999999995,0.20000000000000018,120.1585,-0.011341411538388746
2023-05-02,81.73,81.75,81.7,81.945,81.72666666666667,81.71285714285715,0.02138089927859388,-0.00024464831804271725,18147.65,4119.58,18065.0,4169.48,17813.6,4055.99,17624.45,4129.79,18042.566666666666,4141.47,17868.285714285714,4117.512857142857,0.004575145308607809,-0.011967919260914894,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,7.64,3.6,-0.8999999999999995,0.20000000000000018,120.1585,-0.011341411538388746
2023-05-03,81.735,81.73,81.7,81.72,81.73833333333334,81.715,0.022912878405330152,6.11770463720962e-05,18089.85,4090.75,18147.65,4119.58,17915.05,4135.35,17624.05,4133.52,18100.833333333332,4126.603333333333,17934.82857142857,4111.402857142857,-0.003184985383782646,-0.006998286233062534,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,7.64,3.6,-0.8999999999999995,0.20000000000000018,120.1585,-0.011341411538388746
2023-05-04,81.674,81.735,81.75,81.69,81.71300000000001,81.71271428571428,0.026361046237266948,-0.0007463143084357471,18255.8,4061.22,18089.85,4090.75,18065.0,4169.48,17743.4,4137.04,18164.43333333333,4090.5166666666664,18008.028571428567,4100.571428571428,0.009173652628407636,-0.007218725172645657,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,7.64,3.6,-0.8999999999999995,0.20000000000000018,120.1585,-0.011341411538388746
2023-05-05,81.7,81.674,81.73,81.7,81.703,81.71271428571428,0.026361046237266948,0.0003183387614174027,18069.0,4136.25,18255.8,4061.22,18147.65,4119.58,17769.25,4071.63,18138.216666666664,4096.073333333333,18050.85,4109.802857142858,-0.010232364508813596,0.018474744042430657,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,7.64,3.6,-0.8999999999999995,0.20000000000000018,120.1585,-0.011341411538388746
2023-05-06,81.7,81.7,81.735,81.7,81.69133333333333,81.71271428571428,0.026361046237266948,0.0,18069.0,4136.25,18255.8,4061.22,18147.65,4119.58,17769.25,4071.63,18138.216666666664,4096.073333333333,18050.85,4109.802857142858,-0.010232364508813596,0.018474744042430657,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,7.64,3.6,-0.8999999999999995,0.20000000000000018,120.1585,-0.011341411538388746
2023-05-07,81.7,81.7,81.674,81.7,81.7,81.71271428571428,0.026361046237266948,0.0,18069.0,4136.25,18255.8,4061.22,18147.65,4119.58,17769.25,4071.63,18138.216666666664,4096.073333333333,18050.85,4109.802857142858,-0.010232364508813596,0.018474744042430657,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,7.64,3.6,-0.8999999999999995,0.20000000000000018,120.1585,-0.011341411538388746
2023-05-08,81.75,81.7,81.7,81.75,81.71666666666667,81.71271428571428,0.026361046237266948,0.000611995104039087,18264.4,4138.12,18069.0,4136.25,18089.85,4090.75,17813.6,4055.99,18196.4,4111.863333333334,18115.25,4121.535714285715,0.010814101499806439,0.0004521003324267081,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,7.64,3.6,-0.8999999999999995,0.20000000000000018,120.1585,-0.011341411538388746
2023-05-09,82.1,81.75,81.7,81.73,81.85,81.76557142857143,0.14961267452239177,0.004281345565749106,18265.95,4119.17,18264.4,4138.12,18255.8,4061.22,17915.05,4135.35,18199.783333333336,4131.18,18165.37857142857,4119.2242857142855,8.486454523559672e-05,-0.004579374208577791,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,7.64,3.6,-0.8999999999999995,0.20000000000000018,120.1585,-0.011341411538388746
2023-05-10,81.889,82.1,81.7,81.735,81.913,81.78757142857144,0.1555719095608144,-0.0025700365408038994,18315.1,4137.64,18265.95,4119.17,18069.0,4136.25,18065.0,4169.48,18281.816666666666,4131.643333333333,18201.10714285714,4114.675714285715,0.002690799000325539,0.004483913021312569,5.33,6.75,0.0,0.0,5.69,3.4,0.14000000000000057,0.2999999999999998,9.5,3.2,0.1999999999999993,-1.2000000000000002,3205.1,6505.2,-3300.1,0.03798821167174027,-0.025029225742633665,-0.07931592456199088,7.64,3.6,-0.8999999999999995,0.20000000000000018,120.1585,-0.011341411538388746
